Frame ID,Object ID,LocationX,LocationY
90,7,79.1,15.5
91,7,79.1,15.5
92,7,79.1,15.5
93,7,79.1,15.5
94,7,79.2,15.5
95,7,79.4,15.4
96,7,79.5,15.4
97,7,79.5,15.4
98,7,79.5,15.4
99,7,79.5,15.4
100,7,79.5,15.4
101,7,79.5,15.3
102,7,79.5,15.3
103,7,79.6,15.3
104,7,79.6,15.3
105,7,79.6,15.3
106,7,79.6,15.3
107,7,79.6,15.3
108,7,79.6,15.3
109,7,79.7,15.3
110,7,79.7,15.3
111,7,79.7,15.3
112,7,79.7,15.3
113,7,79.7,15.3
114,7,79.7,15.3
115,7,79.7,15.3
116,7,80.1,15.1
117,7,80.2,15.1
118,7,80.2,15.1
119,7,80.2,15.1
120,7,80.2,15.1
121,7,80.2,15.1
122,7,80.3,15.1
123,7,80.3,15.1
124,7,80.3,15.1
125,7,80.3,15.1
126,7,80.3,15.1
127,7,80.4,15.1
128,7,80.4,15.1
129,7,80.4,15.1
130,7,80.4,15.1
131,7,80.4,15.0
132,7,80.4,15.0
133,7,80.5,15.0
134,7,80.5,15.0
135,7,80.5,15.0
136,7,80.9,14.9
137,7,80.9,14.9
138,7,81.0,14.9
139,7,81.0,14.9
140,7,81.0,14.9
141,7,81.0,14.9
142,7,81.0,14.9
143,7,81.1,14.9
144,7,81.1,14.8
145,7,81.1,14.8
146,7,81.1,14.8
147,7,81.1,14.8
148,7,81.2,14.8
149,7,81.2,14.8
150,7,81.2,14.8
151,7,81.2,14.8
152,7,81.2,14.8
153,7,81.3,14.8
154,7,81.3,14.8
155,7,81.3,14.8
156,7,81.3,14.7
157,7,81.3,14.7
158,7,81.7,14.5
159,7,81.7,14.5
160,7,81.7,14.5
161,7,81.8,14.5
162,7,81.8,14.5
163,7,81.8,14.5
164,7,81.8,14.5
165,7,81.8,14.5
166,7,81.9,14.5
167,7,81.9,14.5
168,7,81.9,14.5
169,7,81.9,14.4
170,7,81.9,14.4
171,7,81.9,14.4
172,7,82.0,14.4
173,7,82.0,14.4
174,7,82.0,14.4
175,7,82.0,14.4
176,7,82.0,14.4
177,7,82.1,14.4
178,7,82.1,14.4
179,7,82.5,14.1
180,7,82.5,14.1
181,7,82.5,14.1
182,7,82.5,14.1
183,7,82.5,14.1
184,7,82.5,14.1
185,7,82.5,14.1
186,7,82.6,14.1
187,7,82.6,14.1
188,7,82.6,14.1
189,7,82.6,14.1
190,7,82.6,14.0
191,7,82.7,14.0
192,7,82.7,14.0
193,7,82.7,14.0
194,7,82.7,14.0
195,7,82.7,14.0
196,7,82.7,14.0
197,7,82.7,14.0
198,7,82.8,14.0
199,7,82.8,14.0
200,7,82.8,14.0
201,7,83.2,13.7
202,7,83.2,13.7
203,7,83.2,13.7
204,7,83.3,13.7
205,7,83.3,13.7
206,7,83.3,13.7
207,7,83.3,13.7
208,7,83.3,13.7
209,7,83.3,13.7
210,7,83.4,13.7
211,7,83.4,13.7
212,7,83.4,13.7
213,7,83.4,13.6
214,7,83.4,13.6
215,7,83.4,13.6
216,7,83.5,13.6
217,7,83.5,13.6
218,7,83.5,13.6
219,7,83.5,13.6
220,7,83.6,13.6
221,7,83.9,13.4
222,7,84.0,13.4
223,7,84.0,13.4
224,7,84.0,13.4
225,7,84.0,13.4
226,7,84.0,13.4
227,7,84.1,13.4
228,7,84.1,13.3
229,7,84.1,13.3
230,7,84.1,13.3
231,7,84.1,13.3
232,7,84.2,13.3
233,7,84.2,13.3
234,7,84.2,13.3
235,7,84.2,13.3
236,7,84.2,13.3
237,7,84.3,13.3
238,7,84.3,13.3
239,7,84.3,13.3
240,7,84.3,13.3
241,7,84.3,13.2
242,7,84.7,13.1
243,7,84.7,13.1
244,7,84.8,13.1
245,7,84.8,13.1
246,7,84.8,13.1
247,7,84.8,13.1
248,7,84.8,13.1
249,7,84.8,13.0
250,7,84.9,13.0
251,7,84.9,13.0
252,7,84.9,13.0
253,7,84.9,13.0
254,7,84.9,13.0
255,7,84.9,13.0
256,7,84.9,13.0
257,7,85.0,13.0
258,7,85.0,13.0
259,7,85.0,13.0
260,7,85.0,13.0
261,7,85.0,13.0
262,7,85.1,13.0
263,7,85.1,13.0
264,7,85.1,13.0
265,7,85.1,13.0
266,7,85.5,12.8
267,7,85.5,12.8
268,7,85.5,12.8
269,7,85.6,12.8
270,7,85.6,12.8
271,7,85.6,12.8
272,7,85.6,12.8
273,7,85.6,12.8
274,7,85.7,12.8
275,7,85.7,12.8
276,7,85.7,12.8
277,7,85.7,12.8
278,7,85.7,12.8
279,7,85.7,12.8
280,7,85.8,12.8
281,7,85.8,12.8
282,7,85.8,12.8
283,7,85.8,12.8
284,7,85.8,12.8
285,7,85.8,12.8
286,7,85.8,12.7
287,7,85.9,12.7
288,7,85.9,12.7
289,7,86.3,12.6
290,7,86.3,12.6
291,7,86.3,12.6
292,7,86.3,12.6
293,7,86.3,12.6
294,7,86.4,12.6
295,7,86.4,12.6
296,7,86.4,12.6
297,7,86.4,12.6
298,7,86.4,12.6
299,7,86.4,12.6
300,7,86.4,12.6
301,7,86.5,12.6
302,7,86.5,12.6
303,7,86.5,12.6
304,7,86.5,12.6
305,7,86.5,12.6
306,7,86.5,12.6
307,7,86.6,12.6
308,7,86.6,12.6
309,7,86.9,12.5
310,7,86.9,12.5
311,7,86.9,12.4
312,7,87.0,12.4
313,7,87.0,12.4
314,7,87.0,12.4
315,7,87.0,12.4
316,7,87.0,12.4
317,7,87.0,12.4
318,7,87.1,12.4
319,7,87.1,12.4
320,7,87.1,12.4
321,7,87.1,12.4
322,7,87.1,12.4
323,7,87.1,12.4
324,7,87.1,12.4
325,7,87.2,12.4
326,7,87.2,12.4
327,7,87.2,12.4
328,7,87.2,12.4
329,7,87.2,12.4
330,7,87.6,12.3
331,7,87.6,12.3
332,7,87.6,12.3
333,7,87.6,12.3
334,7,87.6,12.3
335,7,87.6,12.3
336,7,87.6,12.3
337,7,87.7,12.3
338,7,87.7,12.2
339,7,87.7,12.2
340,7,87.7,12.2
341,7,87.7,12.2
342,7,87.7,12.2
343,7,87.7,12.2
344,7,87.8,12.2
345,7,87.8,12.2
346,7,87.8,12.2
347,7,87.8,12.2
348,7,87.8,12.2
349,7,87.9,12.2
350,7,87.9,12.2
351,7,88.2,12.1
352,7,88.2,12.1
353,7,88.2,12.1
354,7,88.2,12.1
355,7,88.3,12.1
356,7,88.3,12.1
357,7,88.3,12.1
358,7,88.3,12.1
359,7,88.3,12.1
360,7,88.3,12.1
361,7,88.3,12.1
362,7,88.4,12.1
363,7,88.4,12.1
364,7,88.4,12.1
365,7,88.4,12.1
366,7,88.4,12.1
367,7,88.5,12.1
368,7,88.5,12.1
369,7,88.5,12.1
370,7,88.5,12.0
371,7,88.5,12.0
372,7,88.9,12.0
373,7,88.9,12.0
374,7,88.9,12.0
375,7,88.9,11.9
376,7,89.0,11.9
377,7,89.0,11.9
378,7,89.0,11.9
379,7,89.0,11.9
380,7,89.0,11.9
381,7,89.0,11.9
382,7,89.1,11.9
383,7,89.1,11.9
384,7,89.1,11.9
385,7,89.1,11.9
386,7,89.1,11.9
387,7,89.1,11.9
388,7,89.2,11.9
389,7,89.2,11.9
390,7,89.2,11.9
391,7,89.2,11.9
392,7,89.6,11.8
393,7,89.6,11.8
394,7,89.6,11.8
395,7,89.6,11.8
396,7,89.6,11.8
397,7,89.6,11.8
398,7,89.7,11.8
399,7,89.7,11.8
400,7,89.7,11.8
401,7,89.7,11.8
402,7,89.7,11.8
403,7,89.8,11.8
404,7,89.8,11.8
405,7,89.8,11.8
406,7,89.8,11.8
407,7,89.8,11.8
408,7,89.9,11.7
409,7,89.9,11.7
410,7,89.9,11.7
411,7,89.9,11.7
412,7,89.9,11.7
413,7,90.3,11.6
414,7,90.3,11.6
415,7,90.3,11.6
416,7,90.4,11.6
417,7,90.4,11.6
418,7,90.4,11.6
419,7,90.4,11.6
420,7,90.4,11.6
421,7,90.4,11.6
422,7,90.5,11.6
423,7,90.5,11.6
424,7,90.5,11.6
425,7,90.5,11.6
426,7,90.5,11.6
427,7,90.5,11.6
428,7,90.6,11.6
429,7,90.6,11.6
430,7,90.6,11.6
431,7,90.6,11.6
432,7,90.6,11.6
433,7,91.0,11.5
434,7,91.0,11.5
435,7,91.0,11.5
436,7,91.0,11.5
437,7,91.1,11.5
438,7,91.1,11.5
439,7,91.1,11.5
440,7,91.1,11.5
441,7,91.1,11.5
442,7,91.2,11.5
443,7,91.2,11.5
444,7,91.2,11.5
445,7,91.2,11.4
446,7,91.2,11.4
447,7,91.2,11.4
448,7,91.3,11.4
449,7,91.3,11.4
450,7,91.3,11.4
451,7,91.3,11.4
452,7,91.3,11.4
453,7,91.4,11.4
454,7,91.8,11.4
455,7,91.8,11.3
456,7,91.8,11.3
457,7,91.9,11.3
458,7,91.9,11.3
459,7,91.9,11.3
460,7,91.9,11.3
461,7,91.9,11.3
462,7,92.0,11.3
463,7,92.0,11.3
464,7,92.0,11.3
465,7,92.0,11.3
466,7,92.0,11.3
467,7,92.0,11.3
468,7,92.1,11.3
469,7,92.1,11.3
470,7,92.1,11.3
471,7,92.1,11.3
472,7,92.1,11.3
473,7,92.2,11.3
474,7,92.2,11.3
475,7,92.6,11.3
476,7,92.6,11.3
477,7,92.7,11.3
478,7,92.7,11.3
479,7,92.7,11.3
480,7,92.7,11.2
481,7,92.7,11.2
482,7,92.8,11.2
483,7,92.8,11.2
484,7,92.8,11.2
485,7,92.8,11.2
486,7,92.8,11.2
487,7,92.9,11.2
488,7,92.9,11.2
489,7,92.9,11.2
490,7,92.9,11.2
491,7,92.9,11.2
492,7,93.0,11.2
493,7,93.0,11.2
494,7,93.0,11.2
495,7,93.0,11.2
496,7,93.0,11.2
497,7,93.5,11.1
498,7,93.5,11.1
499,7,93.5,11.1
500,7,93.5,11.1
501,7,93.6,11.1
502,7,93.6,11.1
503,7,93.6,11.1
504,7,93.6,11.1
505,7,93.6,11.1
506,7,93.6,11.1
507,7,93.7,11.1
508,7,93.7,11.1
509,7,93.7,11.1
510,7,93.7,11.1
511,7,93.7,11.1
512,7,93.8,11.1
513,7,93.8,11.1
514,7,93.8,11.1
515,7,93.8,11.1
516,7,93.9,11.0
517,7,94.3,10.9
518,7,94.3,10.9
519,7,94.3,10.9
520,7,94.3,10.9
521,7,94.3,10.9
522,7,94.4,10.9
523,7,94.4,10.9
524,7,94.4,10.9
525,7,94.4,10.9
526,7,94.5,10.9
527,7,94.5,10.9
528,7,94.5,10.9
529,7,94.5,10.9
530,7,94.5,10.9
531,7,94.6,10.9
532,7,94.6,10.9
533,7,94.6,10.9
534,7,94.6,10.9
535,7,94.6,10.8
536,7,94.7,10.8
537,7,94.7,10.8
538,7,95.1,10.7
539,7,95.1,10.7
540,7,95.1,10.7
541,7,95.2,10.7
542,7,95.2,10.7
543,7,95.2,10.7
544,7,95.2,10.7
545,7,95.2,10.7
546,7,95.3,10.7
547,7,95.3,10.7
548,7,95.3,10.7
549,7,95.3,10.7
550,7,95.3,10.7
551,7,95.3,10.6
552,7,95.4,10.6
553,7,95.4,10.6
554,7,95.4,10.6
555,7,95.4,10.6
556,7,95.4,10.6
557,7,95.5,10.6
558,7,95.5,10.6
559,7,95.9,10.6
560,7,95.9,10.6
561,7,96.0,10.6
562,7,96.0,10.6
563,7,96.0,10.6
564,7,96.0,10.6
565,7,96.1,10.6
566,7,96.1,10.6
567,7,96.1,10.6
568,7,96.1,10.6
569,7,96.1,10.5
570,7,96.2,10.5
571,7,96.2,10.5
572,7,96.2,10.5
573,7,96.2,10.5
574,7,96.2,10.5
575,7,96.3,10.5
576,7,96.3,10.5
577,7,96.3,10.5
578,7,96.3,10.5
579,7,96.8,10.4
580,7,96.8,10.4
581,7,96.8,10.3
582,7,96.8,10.3
583,7,96.8,10.3
584,7,96.8,10.3
585,7,96.9,10.3
586,7,96.9,10.3
587,7,96.9,10.3
588,7,96.9,10.3
589,7,96.9,10.3
590,7,97.0,10.3
591,7,97.0,10.3
592,7,97.0,10.3
593,7,97.0,10.2
594,7,97.0,10.2
595,7,97.1,10.2
596,7,97.1,10.2
597,7,97.1,10.2
598,7,97.1,10.2
599,7,97.5,10.0
600,7,97.5,10.0
601,7,97.5,10.0
602,7,97.5,10.0
603,7,97.6,10.0
604,7,97.6,9.9
605,7,97.6,9.9
606,7,97.6,9.9
607,7,97.6,9.9
608,7,97.6,9.9
609,7,97.7,9.9
610,7,97.7,9.9
611,7,97.7,9.9
612,7,97.7,9.9
613,7,97.7,9.8
614,7,97.8,9.8
615,7,97.8,9.8
616,7,97.8,9.8
617,7,97.8,9.8
618,7,97.8,9.8
619,7,98.2,9.6
620,7,98.2,9.6
621,7,98.3,9.5
622,7,98.3,9.5
623,7,98.3,9.5
624,7,98.3,9.5
625,7,98.3,9.5
626,7,98.3,9.5
627,7,98.4,9.5
628,7,98.4,9.5
629,7,98.4,9.5
630,7,98.4,9.4
631,7,98.4,9.4
632,7,98.4,9.4
633,7,98.5,9.4
634,7,98.5,9.4
635,7,98.5,9.4
636,7,98.5,9.4
637,7,98.5,9.4
638,7,98.6,9.4
639,7,98.9,9.1
640,7,98.9,9.1
641,7,99.0,9.1
642,7,99.0,9.1
643,7,99.0,9.1
644,7,99.0,9.1
645,7,99.0,9.1
646,7,99.1,9.1
647,7,99.1,9.1
648,7,99.1,9.0
649,7,99.1,9.0
650,7,99.1,9.0
651,7,99.2,9.0
652,7,99.2,9.0
653,7,99.2,9.0
654,7,99.2,9.0
655,7,99.2,9.0
656,7,99.3,8.9
657,7,99.3,8.9
658,7,99.3,8.9
659,7,99.3,8.9
660,7,99.7,8.7
661,7,99.7,8.7
662,7,99.7,8.7
663,7,99.7,8.7
664,7,99.8,8.7
665,7,99.8,8.6
666,7,99.8,8.6
667,7,99.8,8.6
668,7,99.8,8.6
669,7,99.8,8.6
670,7,99.9,8.6
671,7,99.9,8.6
672,7,99.9,8.6
673,7,99.9,8.6
674,7,99.9,8.6
675,7,99.9,8.5
676,7,100.0,8.5
677,7,100.0,8.5
678,7,100.0,8.5
679,7,100.0,8.5
680,7,100.4,8.3
681,7,100.4,8.3
682,7,100.4,8.2
683,7,100.5,8.2
684,7,100.5,8.2
685,7,100.5,8.2
686,7,100.5,8.2
687,7,100.5,8.2
688,7,100.5,8.2
689,7,100.6,8.2
690,7,100.6,8.2
691,7,100.6,8.2
692,7,100.6,8.1
693,7,100.6,8.1
694,7,100.7,8.1
695,7,100.7,8.1
696,7,100.7,8.1
697,7,100.7,8.1
698,7,100.7,8.1
699,7,100.7,8.1
700,7,100.8,8.1
701,7,101.1,7.8
702,7,101.2,7.8
703,7,101.2,7.8
704,7,101.2,7.8
705,7,101.2,7.8
706,7,101.2,7.8
707,7,101.2,7.8
708,7,101.3,7.8
709,7,101.3,7.8
710,7,101.3,7.7
711,7,101.3,7.7
712,7,101.3,7.7
713,7,101.3,7.7
714,7,101.4,7.7
715,7,101.4,7.7
716,7,101.4,7.7
717,7,101.4,7.7
718,7,101.4,7.7
719,7,101.4,7.7
720,7,101.5,7.6
721,7,101.5,7.6
722,7,101.9,7.4
723,7,101.9,7.4
724,7,101.9,7.4
725,7,101.9,7.4
726,7,101.9,7.4
727,7,102.0,7.3
728,7,102.0,7.3
729,7,102.0,7.3
730,7,102.0,7.3
731,7,102.0,7.3
732,7,102.1,7.3
733,7,102.1,7.3
734,7,102.1,7.3
735,7,102.1,7.3
736,7,102.1,7.2
737,7,102.2,7.2
738,7,102.2,7.2
739,7,102.2,7.2
740,7,102.2,7.2
741,7,102.2,7.2
742,7,102.6,7.0
743,7,102.6,7.0
744,7,102.6,6.9
745,7,102.7,6.9
746,7,102.7,6.9
747,7,102.7,6.9
748,7,102.7,6.9
749,7,102.7,6.9
750,7,102.8,6.9
751,7,102.8,6.9
752,7,102.8,6.9
753,7,102.8,6.8
754,7,102.8,6.8
755,7,102.9,6.8
756,7,102.9,6.8
757,7,102.9,6.8
758,7,102.9,6.8
759,7,102.9,6.8
760,7,102.9,6.8
761,7,103.0,6.8
762,7,103.3,6.5
763,7,103.3,6.5
764,7,103.4,6.5
765,7,103.4,6.5
766,7,103.4,6.5
767,7,103.4,6.5
768,7,103.4,6.5
769,7,103.5,6.5
770,7,103.5,6.4
771,7,103.5,6.4
772,7,103.5,6.4
773,7,103.5,6.4
774,7,103.6,6.4
775,7,103.6,6.4
776,7,103.6,6.4
777,7,103.6,6.4
778,7,103.6,6.4
779,7,103.6,6.4
780,7,103.7,6.3
781,7,103.7,6.3
782,7,103.7,6.3
783,7,104.1,6.1
784,7,104.1,6.1
785,7,104.1,6.1
786,7,104.1,6.1
787,7,104.1,6.1
788,7,104.2,6.1
789,7,104.2,6.0
790,7,104.2,6.0
791,7,104.2,6.0
792,7,104.2,6.0
793,7,104.2,6.0
794,7,104.3,6.0
795,7,104.3,6.0
796,7,104.3,6.0
797,7,104.3,6.0
798,7,104.3,5.9
799,7,104.3,5.9
800,7,104.4,5.9
801,7,104.4,5.9
802,7,104.4,5.9
803,7,104.8,5.7
804,7,104.8,5.7
805,7,104.8,5.7
806,7,104.8,5.6
807,7,104.9,5.6
808,7,104.9,5.6
809,7,104.9,5.6
810,7,104.9,5.6
811,7,104.9,5.6
812,7,104.9,5.6
813,7,105.0,5.6
814,7,105.0,5.6
815,7,105.0,5.5
816,7,105.0,5.5
817,7,105.0,5.5
818,7,105.1,5.5
819,7,105.1,5.5
820,7,105.1,5.5
821,7,105.1,5.5
822,7,105.1,5.5
823,7,105.2,5.5
824,7,105.5,5.2
825,7,105.6,5.2
826,7,105.6,5.2
827,7,105.6,5.2
828,7,105.6,5.2
829,7,105.6,5.2
830,7,105.6,5.2
831,7,105.7,5.2
832,7,105.7,5.2
833,7,105.7,5.1
834,7,105.7,5.1
835,7,105.7,5.1
836,7,105.8,5.1
837,7,105.8,5.1
838,7,105.8,5.1
839,7,105.8,5.1
840,7,105.8,5.1
841,7,105.9,5.0
842,7,105.9,5.0
843,7,105.9,5.0
844,7,106.3,4.8
845,7,106.3,4.8
846,7,106.3,4.8
847,7,106.3,4.8
848,7,106.3,4.8
849,7,106.4,4.8
850,7,106.4,4.7
851,7,106.4,4.7
852,7,106.4,4.7
853,7,106.4,4.7
854,7,106.4,4.7
855,7,106.5,4.7
856,7,106.5,4.7
857,7,106.5,4.7
858,7,106.5,4.7
859,7,106.5,4.7
860,7,106.5,4.6
861,7,106.6,4.6
862,7,106.6,4.6
863,7,106.6,4.6
864,7,106.6,4.6
865,7,107.0,4.4
866,7,107.0,4.4
867,7,107.0,4.3
868,7,107.1,4.3
869,7,107.1,4.3
870,7,107.1,4.3
871,7,107.1,4.3
872,7,107.1,4.3
873,7,107.1,4.3
874,7,107.2,4.3
875,7,107.2,4.3
876,7,107.2,4.3
877,7,107.2,4.2
878,7,107.2,4.2
879,7,107.2,4.2
880,7,107.3,4.2
881,7,107.3,4.2
882,7,107.3,4.2
883,7,107.3,4.2
884,7,107.3,4.2
885,7,107.7,3.9
886,7,107.7,3.9
887,7,107.7,3.9
888,7,107.7,3.9
889,7,107.7,3.9
890,7,107.8,3.8
891,7,107.8,3.8
892,7,107.8,3.8
893,7,107.8,3.8
894,7,107.8,3.8
895,7,107.9,3.8
896,7,107.9,3.8
897,7,107.9,3.8
898,7,107.9,3.8
899,7,107.9,3.7
900,7,107.9,3.7
901,7,108.0,3.7
902,7,108.0,3.7
903,7,108.0,3.7
904,7,108.0,3.7
905,7,108.0,3.7
906,7,108.3,3.5
907,7,108.4,3.5
908,7,108.4,3.5
909,7,108.4,3.5
910,7,108.4,3.5
911,7,108.4,3.5
912,7,108.4,3.5
913,7,108.5,3.5
914,7,108.5,3.5
915,7,108.5,3.5
916,7,108.5,3.5
917,7,108.5,3.4
918,7,108.5,3.4
919,7,108.5,3.4
920,7,108.5,3.4
921,7,108.6,3.4
922,7,108.6,3.4
923,7,108.6,3.4
924,7,108.6,3.4
925,7,108.6,3.4
926,7,108.6,3.4
927,7,109.0,3.2
928,7,109.0,3.2
929,7,109.0,3.2
930,7,109.0,3.2
931,7,109.0,3.2
932,7,109.0,3.2
933,7,109.0,3.2
934,7,109.0,3.2
935,7,109.1,3.2
936,7,109.1,3.2
937,7,109.1,3.2
938,7,109.1,3.2
939,7,109.1,3.2
940,7,109.1,3.2
941,7,109.2,3.2
942,7,109.2,3.1
943,7,109.2,3.1
944,7,109.2,3.1
945,7,109.2,3.1
946,7,109.2,3.1
947,7,109.3,3.1
948,7,109.6,3.0
949,7,109.6,3.0
950,7,109.6,3.0
951,7,109.6,3.0
952,7,109.7,3.0
953,7,109.7,3.0
954,7,109.7,3.0
955,7,109.7,3.0
956,7,109.7,3.0
957,7,109.7,3.0
958,7,109.8,3.0
959,7,109.8,2.9
960,7,109.8,2.9
961,7,109.8,2.9
962,7,109.8,2.9
963,7,109.8,2.9
964,7,109.9,2.9
965,7,109.9,2.9
966,7,109.9,2.9
967,7,109.9,2.9
968,7,110.3,2.7
969,7,110.3,2.7
970,7,110.3,2.7
971,7,110.3,2.6
972,7,110.3,2.6
973,7,110.3,2.6
974,7,110.3,2.6
975,7,110.4,2.6
976,7,110.4,2.6
977,7,110.4,2.6
978,7,110.4,2.6
979,7,110.4,2.5
980,7,110.4,2.5
981,7,110.5,2.5
982,7,110.5,2.5
983,7,110.5,2.5
984,7,110.5,2.5
985,7,110.5,2.5
986,7,110.5,2.5
987,7,110.5,2.5
988,7,110.5,2.5
989,7,110.8,2.2
990,7,110.8,2.2
991,7,110.9,2.2
992,7,110.9,2.2
993,7,110.9,2.2
994,7,110.9,2.2
995,7,110.9,2.2
996,7,110.9,2.2
997,7,110.9,2.2
998,7,110.9,2.2
999,7,110.9,2.2
1000,7,110.9,2.2
1001,7,110.9,2.2
1002,7,110.9,2.2
1003,7,110.9,2.2
1004,7,110.9,2.2
1005,7,110.9,2.2
1006,7,110.9,2.2
1007,7,110.8,2.2
1008,7,110.8,2.2
1009,7,110.5,2.3
1010,7,110.5,2.3
1011,7,110.5,2.3
1012,7,110.5,2.3
1013,7,110.5,2.3
1014,7,110.5,2.3
1015,7,110.4,2.4
1016,7,110.4,2.4
1017,7,110.4,2.4
1018,7,110.4,2.4
1019,7,110.4,2.4
1020,7,110.4,2.4
1021,7,110.4,2.4
1022,7,110.3,2.4
1023,7,110.3,2.4
1024,7,110.3,2.4
1025,7,110.3,2.4
1026,7,110.3,2.4
1027,7,110.3,2.4
1028,7,110.3,2.4
1029,7,110.3,2.5
1030,7,110.0,2.6
1031,7,110.0,2.6
1032,7,110.0,2.6
1033,7,110.0,2.6
1034,7,109.9,2.7
1035,7,109.9,2.7
1036,7,109.9,2.7
1037,7,109.9,2.7
1038,7,109.9,2.7
1039,7,109.9,2.7
1040,7,109.9,2.7
1041,7,109.8,2.7
1042,7,109.8,2.7
1043,7,109.8,2.7
1044,7,109.8,2.7
1045,7,109.8,2.7
1046,7,109.8,2.7
1047,7,109.8,2.7
1048,7,109.7,2.8
1049,7,109.7,2.8
1050,7,109.4,2.9
1051,7,109.4,3.0
1052,7,109.4,3.0
1053,7,109.3,3.0
1054,7,109.3,3.0
1055,7,109.3,3.0
1056,7,109.3,3.0
1057,7,109.3,3.0
1058,7,109.3,3.0
1059,7,109.2,3.0
1060,7,109.2,3.1
1061,7,109.2,3.1
1062,7,109.2,3.1
1063,7,109.2,3.1
1064,7,109.1,3.1
1065,7,109.1,3.1
1066,7,109.1,3.1
1067,7,109.1,3.1
1068,7,109.1,3.1
1069,7,109.1,3.1
1070,7,109.0,3.2
1071,7,108.7,3.4
1072,7,108.7,3.4
1073,7,108.6,3.4
1074,7,108.6,3.4
1075,7,108.6,3.4
1076,7,108.6,3.4
1077,7,108.5,3.4
1078,7,108.5,3.4
1079,7,108.5,3.5
1080,7,108.5,3.5
1081,7,108.5,3.5
1082,7,108.5,3.5
1083,7,108.4,3.5
1084,7,108.4,3.5
1085,7,108.4,3.5
1086,7,108.4,3.5
1087,7,108.4,3.5
1088,7,108.4,3.6
1089,7,108.3,3.6
1090,7,108.3,3.6
1091,7,108.3,3.6
1092,7,107.9,3.8
1093,7,107.9,3.8
1094,7,107.9,3.8
1095,7,107.9,3.8
1096,7,107.9,3.8
1097,7,107.8,3.9
1098,7,107.8,3.9
1099,7,107.8,3.9
1100,7,107.8,3.9
1101,7,107.8,3.9
1102,7,107.7,3.9
1103,7,107.7,3.9
1104,7,107.7,3.9
1105,7,107.7,3.9
1106,7,107.7,4.0
1107,7,107.7,4.0
1108,7,107.6,4.0
1109,7,107.6,4.0
1110,7,107.6,4.0
1111,7,107.6,4.0
1112,7,107.6,4.0
1113,7,107.2,4.2
1114,7,107.2,4.2
1115,7,107.2,4.3
1116,7,107.1,4.3
1117,7,107.1,4.3
1118,7,107.1,4.3
1119,7,107.1,4.3
1120,7,107.1,4.3
1121,7,107.1,4.3
1122,7,107.0,4.3
1123,7,107.0,4.3
1124,7,107.0,4.3
1125,7,107.0,4.4
1126,7,107.0,4.4
1127,7,107.0,4.4
1128,7,106.9,4.4
1129,7,106.9,4.4
1130,7,106.9,4.4
1131,7,106.9,4.4
1132,7,106.9,4.4
1133,7,106.9,4.4
1134,7,106.5,4.7
1135,7,106.5,4.7
1136,7,106.4,4.7
1137,7,106.4,4.7
1138,7,106.4,4.7
1139,7,106.4,4.7
1140,7,106.4,4.7
1141,7,106.4,4.7
1142,7,106.3,4.7
1143,7,106.3,4.8
1144,7,106.3,4.8
1145,7,106.3,4.8
1146,7,106.3,4.8
1147,7,106.3,4.8
1148,7,106.2,4.8
1149,7,106.2,4.8
