Frame ID,Object ID,LocationX,LocationY
524,9,91.6,13.9
525,9,91.8,14.1
526,9,91.8,14.1
527,9,91.9,14.1
528,9,91.9,14.2
529,9,91.9,14.2
530,9,91.9,14.2
531,9,91.9,14.2
532,9,91.9,14.2
533,9,91.9,14.2
534,9,91.9,14.3
535,9,91.9,14.3
536,9,92.0,14.3
537,9,92.0,14.3
538,9,92.0,14.3
539,9,92.1,14.6
540,9,92.2,14.6
541,9,92.2,14.6
542,9,92.2,14.6
543,9,92.2,14.6
544,9,92.2,14.7
545,9,92.2,14.7
546,9,92.2,14.7
547,9,92.2,14.7
548,9,92.2,14.8
549,9,92.3,14.8
550,9,92.3,14.8
551,9,92.3,14.8
552,9,92.3,14.8
553,9,92.3,14.8
554,9,92.5,15.1
555,9,92.5,15.2
556,9,92.5,15.2
557,9,92.5,15.2
558,9,92.5,15.2
559,9,92.6,15.3
560,9,92.6,15.3
561,9,92.6,15.3
562,9,92.6,15.3
563,9,92.6,15.3
564,9,92.6,15.4
565,9,92.6,15.4
566,9,92.7,15.4
567,9,92.7,15.4
568,9,93.0,15.7
569,9,93.1,15.7
570,9,93.1,15.7
571,9,93.1,15.8
572,9,93.1,15.8
573,9,93.1,15.8
574,9,93.2,15.8
575,9,93.2,15.8
576,9,93.2,15.8
577,9,93.3,15.8
578,9,93.3,15.8
579,9,93.3,15.9
580,9,93.4,15.9
581,9,93.4,15.9
582,9,93.8,16.0
583,9,93.8,16.0
584,9,93.9,16.0
585,9,93.9,16.1
586,9,93.9,16.1
587,9,93.9,16.1
588,9,94.0,16.1
589,9,94.0,16.1
590,9,94.0,16.1
591,9,94.0,16.1
592,9,94.1,16.1
593,9,94.1,16.1
594,9,94.1,16.1
595,9,94.1,16.1
596,9,94.5,16.2
597,9,94.5,16.2
598,9,94.5,16.2
599,9,94.6,16.2
600,9,94.6,16.2
601,9,94.6,16.2
602,9,94.6,16.2
603,9,94.6,16.2
604,9,94.7,16.2
605,9,94.7,16.2
606,9,94.7,16.2
607,9,94.7,16.2
608,9,94.8,16.2
609,9,94.8,16.2
610,9,95.2,16.2
611,9,95.2,16.2
612,9,95.2,16.2
613,9,95.3,16.2
614,9,95.3,16.2
615,9,95.3,16.2
616,9,95.4,16.2
617,9,95.4,16.2
618,9,95.4,16.2
619,9,95.4,16.2
620,9,95.5,16.2
621,9,95.5,16.2
622,9,95.5,16.2
623,9,95.6,16.2
624,9,96.1,16.1
625,9,96.1,16.1
626,9,96.1,16.1
627,9,96.2,16.1
628,9,96.2,16.1
629,9,96.2,16.1
630,9,96.2,16.1
631,9,96.3,16.1
632,9,96.3,16.1
633,9,96.3,16.1
634,9,96.4,16.0
635,9,96.4,16.0
636,9,96.4,16.0
637,9,96.5,16.0
638,9,96.9,16.0
639,9,97.0,16.0
640,9,97.0,16.0
641,9,97.0,16.0
642,9,97.1,15.9
643,9,97.1,15.9
644,9,97.1,15.9
645,9,97.2,15.9
646,9,97.2,15.9
647,9,97.2,15.9
648,9,97.3,15.9
649,9,97.3,15.9
650,9,97.3,15.9
651,9,97.4,15.9
652,9,97.9,15.8
653,9,97.9,15.8
654,9,97.9,15.8
655,9,97.9,15.8
656,9,98.0,15.8
657,9,98.0,15.8
658,9,98.0,15.8
659,9,98.1,15.8
660,9,98.1,15.8
661,9,98.2,15.8
662,9,98.2,15.8
663,9,98.2,15.8
664,9,98.2,15.8
665,9,98.3,15.8
666,9,98.7,15.7
667,9,98.8,15.7
668,9,98.8,15.7
669,9,98.8,15.7
670,9,98.9,15.7
671,9,98.9,15.7
672,9,98.9,15.7
673,9,99.0,15.7
674,9,99.0,15.7
675,9,99.0,15.7
676,9,99.0,15.7
677,9,99.1,15.7
678,9,99.1,15.6
679,9,99.2,15.6
680,9,99.6,15.6
681,9,99.6,15.6
682,9,99.7,15.6
683,9,99.7,15.6
684,9,99.7,15.6
685,9,99.7,15.6
686,9,99.6,15.6
687,9,99.6,15.5
688,9,99.6,15.5
689,9,99.6,15.5
690,9,99.5,15.5
691,9,99.5,15.5
692,9,99.4,15.5
693,9,99.4,15.5
694,9,98.9,15.5
695,9,98.9,15.5
696,9,98.8,15.5
697,9,98.8,15.4
698,9,98.8,15.4
699,9,98.7,15.4
700,9,98.7,15.4
701,9,98.7,15.4
702,9,98.6,15.4
703,9,98.6,15.4
704,9,98.6,15.4
705,9,98.5,15.4
706,9,98.5,15.4
707,9,98.0,15.4
708,9,98.0,15.4
709,9,97.9,15.3
710,9,97.9,15.3
711,9,97.9,15.3
712,9,97.8,15.3
713,9,97.8,15.3
714,9,97.8,15.3
715,9,97.7,15.3
716,9,97.7,15.3
717,9,97.7,15.3
718,9,97.6,15.3
719,9,97.6,15.3
720,9,97.1,15.3
721,9,97.1,15.2
722,9,97.1,15.2
723,9,97.0,15.2
724,9,97.0,15.2
725,9,97.0,15.2
726,9,96.9,15.2
727,9,96.9,15.2
728,9,96.9,15.2
729,9,96.8,15.2
730,9,96.8,15.2
731,9,96.8,15.2
732,9,96.7,15.2
733,9,96.7,15.2
734,9,96.2,15.1
735,9,96.2,15.1
736,9,96.1,15.1
737,9,96.1,15.1
738,9,96.1,15.1
739,9,96.1,15.1
740,9,96.0,15.1
741,9,96.0,15.1
742,9,96.0,15.1
743,9,95.9,15.1
744,9,95.9,15.1
745,9,95.8,15.1
746,9,95.8,15.1
747,9,95.3,15.0
748,9,95.3,15.0
749,9,95.3,15.0
750,9,95.2,15.0
751,9,95.2,15.0
752,9,95.1,15.0
753,9,95.1,15.0
754,9,95.1,15.0
755,9,95.1,15.0
756,9,95.0,15.0
757,9,95.0,15.0
758,9,95.0,15.0
759,9,94.9,15.0
760,9,94.4,14.9
761,9,94.4,14.9
762,9,94.4,14.9
763,9,94.3,14.9
764,9,94.3,14.9
765,9,94.3,14.9
766,9,94.2,14.9
767,9,94.2,14.9
768,9,94.2,14.9
769,9,94.1,14.9
770,9,94.1,14.9
771,9,94.1,14.9
772,9,94.0,14.9
773,9,94.0,14.9
774,9,93.6,14.8
775,9,93.5,14.8
776,9,93.5,14.8
777,9,93.5,14.8
778,9,93.4,14.8
779,9,93.4,14.8
780,9,93.4,14.8
781,9,93.3,14.8
782,9,93.3,14.8
783,9,93.3,14.8
784,9,93.3,14.8
785,9,93.2,14.8
786,9,93.2,14.8
787,9,93.1,14.8
788,9,92.7,14.7
789,9,92.6,14.7
790,9,92.6,14.7
791,9,92.6,14.7
792,9,92.5,14.7
793,9,92.5,14.7
794,9,92.5,14.7
795,9,92.4,14.7
796,9,92.4,14.7
797,9,92.4,14.7
798,9,92.3,14.7
799,9,92.3,14.7
800,9,92.3,14.7
801,9,92.2,14.7
802,9,91.8,14.6
803,9,91.7,14.6
804,9,91.7,14.6
805,9,91.6,14.6
806,9,91.6,14.6
807,9,91.6,14.6
808,9,91.6,14.6
809,9,91.5,14.6
810,9,91.5,14.6
811,9,91.5,14.6
812,9,91.4,14.6
813,9,91.4,14.6
814,9,91.4,14.6
815,9,91.3,14.6
816,9,90.9,14.5
817,9,90.8,14.5
818,9,90.8,14.5
819,9,90.8,14.5
820,9,90.8,14.5
821,9,90.7,14.5
822,9,90.7,14.5
823,9,90.6,14.5
824,9,90.6,14.5
825,9,90.6,14.5
826,9,90.6,14.5
827,9,90.5,14.5
828,9,90.5,14.4
829,9,90.4,14.4
830,9,90.0,14.4
831,9,89.9,14.4
832,9,89.9,14.4
833,9,89.9,14.4
834,9,89.8,14.4
835,9,89.8,14.4
836,9,89.8,14.4
837,9,89.7,14.4
838,9,89.7,14.4
839,9,89.7,14.4
840,9,89.6,14.3
841,9,89.6,14.3
842,9,89.6,14.3
843,9,89.6,14.3
844,9,89.1,14.3
845,9,89.1,14.3
846,9,89.0,14.3
847,9,89.0,14.3
848,9,89.0,14.3
849,9,88.9,14.3
850,9,88.9,14.3
851,9,88.9,14.3
852,9,88.8,14.2
853,9,88.8,14.2
854,9,88.8,14.2
855,9,88.7,14.2
856,9,88.7,14.2
857,9,88.7,14.2
858,9,88.2,14.2
859,9,88.2,14.2
860,9,88.1,14.2
861,9,88.1,14.2
862,9,88.1,14.2
863,9,88.0,14.1
864,9,88.0,14.1
865,9,87.9,14.1
866,9,87.9,14.1
867,9,87.9,14.1
868,9,87.9,14.1
869,9,87.8,14.1
870,9,87.8,14.1
871,9,87.8,14.1
872,9,87.3,14.1
873,9,87.3,14.1
874,9,87.2,14.1
875,9,87.2,14.1
876,9,87.2,14.0
877,9,87.1,14.0
878,9,87.1,14.0
879,9,87.1,14.0
880,9,87.0,14.0
881,9,87.0,14.0
882,9,87.0,14.0
883,9,86.9,14.0
884,9,86.9,14.0
885,9,86.9,14.0
886,9,86.4,14.0
887,9,86.4,13.9
888,9,86.3,13.9
889,9,86.3,13.9
890,9,86.3,13.9
891,9,86.2,13.9
892,9,86.2,13.9
893,9,86.2,13.9
894,9,86.1,13.9
895,9,86.1,13.9
896,9,86.1,13.9
897,9,86.0,13.9
898,9,86.0,13.9
899,9,85.5,13.8
900,9,85.5,13.8
901,9,85.4,13.8
902,9,85.4,13.8
903,9,85.4,13.8
904,9,85.3,13.8
905,9,85.3,13.8
906,9,85.3,13.8
907,9,85.2,13.8
908,9,85.2,13.8
909,9,85.2,13.8
910,9,85.1,13.8
911,9,85.1,13.8
912,9,85.1,13.8
913,9,84.6,13.7
914,9,84.6,13.7
915,9,84.6,13.7
916,9,84.5,13.7
917,9,84.5,13.7
918,9,84.5,13.7
919,9,84.4,13.7
920,9,84.4,13.7
921,9,84.4,13.7
922,9,84.3,13.7
923,9,84.3,13.7
924,9,84.3,13.7
925,9,84.2,13.7
926,9,84.2,13.7
927,9,83.7,13.6
928,9,83.7,13.6
929,9,83.7,13.6
930,9,83.6,13.6
931,9,83.6,13.6
932,9,83.6,13.6
933,9,83.5,13.6
934,9,83.5,13.6
935,9,83.4,13.6
936,9,83.4,13.6
937,9,83.4,13.6
938,9,83.4,13.6
939,9,83.3,13.6
940,9,83.3,13.6
941,9,82.8,13.5
942,9,82.8,13.5
943,9,82.8,13.5
944,9,82.7,13.5
945,9,82.7,13.5
946,9,82.7,13.5
947,9,82.6,13.5
948,9,82.6,13.5
949,9,82.6,13.5
950,9,82.5,13.5
951,9,82.5,13.5
952,9,82.5,13.5
953,9,82.4,13.5
954,9,82.4,13.5
955,9,81.9,13.4
956,9,81.9,13.4
957,9,81.9,13.4
958,9,81.8,13.4
959,9,81.8,13.4
960,9,81.8,13.4
961,9,81.8,13.4
962,9,81.7,13.4
963,9,81.7,13.4
964,9,81.7,13.4
965,9,81.7,13.4
966,9,81.6,13.4
967,9,81.6,13.4
968,9,81.6,13.4
969,9,81.2,13.5
970,9,81.2,13.5
971,9,81.2,13.5
972,9,81.1,13.5
973,9,81.1,13.5
974,9,81.1,13.5
975,9,81.1,13.5
976,9,81.1,13.5
977,9,81.0,13.5
978,9,81.0,13.5
979,9,81.0,13.5
980,9,80.9,13.5
981,9,80.9,13.5
982,9,80.9,13.5
983,9,80.6,13.6
984,9,80.6,13.6
985,9,80.6,13.6
986,9,80.5,13.6
987,9,80.5,13.6
988,9,80.5,13.6
989,9,80.5,13.7
990,9,80.5,13.7
991,9,80.4,13.7
992,9,80.4,13.7
993,9,80.4,13.7
994,9,80.4,13.7
995,9,80.4,13.7
996,9,80.3,13.7
997,9,80.1,13.8
998,9,80.1,13.8
999,9,80.1,13.8
1000,9,80.0,13.8
1001,9,80.0,13.8
1002,9,80.0,13.9
1003,9,80.0,13.9
1004,9,80.0,13.9
1005,9,80.0,13.9
1006,9,79.9,13.9
1007,9,79.9,13.9
1008,9,79.9,13.9
1009,9,79.9,13.9
1010,9,79.7,14.1
1011,9,79.7,14.1
1012,9,79.6,14.1
1013,9,79.6,14.1
1014,9,79.6,14.1
1015,9,79.6,14.1
1016,9,79.6,14.1
1017,9,79.6,14.2
1018,9,79.6,14.2
1019,9,79.5,14.2
1020,9,79.5,14.2
1021,9,79.5,14.2
1022,9,79.5,14.2
1023,9,79.5,14.2
1024,9,79.2,14.4
1025,9,79.2,14.4
1026,9,79.2,14.4
1027,9,79.2,14.4
1028,9,79.2,14.5
1029,9,79.2,14.5
1030,9,79.2,14.5
1031,9,79.1,14.5
1032,9,79.1,14.5
1033,9,79.1,14.5
1034,9,79.1,14.5
1035,9,79.1,14.5
1036,9,79.1,14.6
1037,9,79.1,14.6
1038,9,78.8,14.8
1039,9,78.8,14.8
1040,9,78.8,14.8
1041,9,78.8,14.8
1042,9,78.7,14.8
1043,9,78.7,14.8
1044,9,78.7,14.8
1045,9,78.7,14.8
1046,9,78.7,14.8
1047,9,78.6,14.9
1048,9,78.6,14.9
1049,9,78.6,14.9
1050,9,78.6,14.9
1051,9,78.6,14.9
1052,9,78.6,14.9
1053,9,78.2,15.1
1054,9,78.2,15.1
1055,9,78.2,15.1
1056,9,78.2,15.1
1057,9,78.2,15.1
1058,9,78.1,15.1
1059,9,78.1,15.2
1060,9,78.1,15.2
1061,9,78.1,15.2
1062,9,78.1,15.2
1063,9,78.0,15.2
1064,9,78.0,15.2
1065,9,78.0,15.2
1066,9,78.0,15.2
1067,9,78.0,15.2
1068,9,77.6,15.4
1069,9,77.6,15.4
1070,9,77.6,15.4
1071,9,77.5,15.4
1072,9,77.5,15.4
1073,9,77.5,15.4
1074,9,77.5,15.5
1075,9,77.4,15.5
1076,9,77.4,15.5
1077,9,77.4,15.5
1078,9,77.4,15.5
1079,9,77.3,15.5
1080,9,77.3,15.5
1081,9,77.3,15.5
1082,9,77.3,15.5
1083,9,76.9,15.6
1084,9,76.9,15.7
1085,9,76.8,15.7
1086,9,76.8,15.7
1087,9,76.8,15.7
1088,9,76.8,15.7
1089,9,76.7,15.7
1090,9,76.7,15.7
1091,9,76.7,15.7
1092,9,76.6,15.7
1093,9,76.6,15.7
1094,9,76.6,15.7
1095,9,76.6,15.8
1096,9,76.5,15.8
1097,9,76.1,15.9
1098,9,76.1,15.9
1099,9,76.0,15.9
1100,9,76.0,15.9
1101,9,76.0,15.9
1102,9,75.9,15.9
1103,9,75.9,15.9
1104,9,75.9,15.9
1105,9,75.9,16.0
1106,9,75.8,16.0
1107,9,75.8,16.0
1108,9,75.8,16.0
1109,9,75.7,16.0
1110,9,75.7,16.0
1111,9,75.2,16.1
1112,9,75.2,16.1
1113,9,75.2,16.1
1114,9,75.1,16.1
1115,9,75.1,16.1
1116,9,75.1,16.1
1117,9,75.0,16.1
1118,9,75.0,16.1
1119,9,75.0,16.1
1120,9,74.9,16.2
1121,9,74.9,16.2
1122,9,74.9,16.2
1123,9,74.9,16.2
1124,9,74.8,16.2
1125,9,74.4,16.3
1126,9,74.3,16.3
1127,9,74.3,16.3
1128,9,74.3,16.3
1129,9,74.3,16.3
1130,9,74.2,16.3
1131,9,74.2,16.3
1132,9,74.2,16.3
1133,9,74.1,16.3
1134,9,74.1,16.3
1135,9,74.1,16.3
1136,9,74.0,16.3
1137,9,74.0,16.3
1138,9,74.0,16.3
1139,9,73.6,16.4
1140,9,73.5,16.4
1141,9,73.5,16.4
1142,9,73.5,16.4
1143,9,73.5,16.4
1144,9,73.4,16.4
1145,9,73.4,16.4
1146,9,73.4,16.4
1147,9,73.3,16.4
1148,9,73.3,16.4
1149,9,73.3,16.4
