0.0	15.0	55.8	14.3
1.0	15.0	55.8	14.3
2.0	15.0	55.8	14.3
3.0	15.0	55.8	14.3
4.0	15.0	55.7	14.3
5.0	15.0	55.7	14.3
6.0	15.0	55.7	14.3
7.0	15.0	55.7	14.3
8.0	15.0	55.7	14.3
9.0	15.0	55.7	14.3
10.0	15.0	55.7	14.3
11.0	15.0	55.6	14.3
12.0	15.0	55.6	14.3
13.0	15.0	55.6	14.3
14.0	15.0	55.6	14.3
15.0	15.0	55.6	14.3
16.0	15.0	55.6	14.3
17.0	15.0	55.6	14.3
18.0	15.0	55.5	14.3
19.0	15.0	55.5	14.3
20.0	15.0	55.2	14.2
21.0	15.0	55.2	14.2
22.0	15.0	55.2	14.2
23.0	15.0	55.2	14.2
24.0	15.0	55.2	14.2
25.0	15.0	55.2	14.2
26.0	15.0	55.1	14.2
27.0	15.0	55.1	14.2
28.0	15.0	55.1	14.2
29.0	15.0	55.1	14.2
30.0	15.0	55.1	14.2
31.0	15.0	55.1	14.2
32.0	15.0	55.1	14.2
33.0	15.0	55.1	14.2
34.0	15.0	55.0	14.2
35.0	15.0	55.0	14.2
36.0	15.0	55.0	14.2
37.0	15.0	55.0	14.2
38.0	15.0	55.0	14.2
39.0	15.0	54.7	14.1
40.0	15.0	54.7	14.1
41.0	15.0	54.7	14.1
42.0	15.0	54.7	14.1
43.0	15.0	54.6	14.1
44.0	15.0	54.6	14.1
45.0	15.0	54.6	14.1
46.0	15.0	54.6	14.1
47.0	15.0	54.6	14.1
48.0	15.0	54.6	14.1
49.0	15.0	54.5	14.1
50.0	15.0	54.5	14.1
51.0	15.0	54.5	14.1
52.0	15.0	54.5	14.1
53.0	15.0	54.5	14.1
54.0	15.0	54.5	14.1
55.0	15.0	54.5	14.1
56.0	15.0	54.5	14.1
57.0	15.0	54.4	14.1
58.0	15.0	54.4	14.1
59.0	15.0	54.2	14.1
60.0	15.0	54.1	14.1
61.0	15.0	54.1	14.1
62.0	15.0	54.1	14.1
63.0	15.0	54.1	14.1
64.0	15.0	54.1	14.1
65.0	15.0	54.1	14.1
66.0	15.0	54.0	14.1
67.0	15.0	54.0	14.1
68.0	15.0	54.0	14.1
69.0	15.0	54.0	14.0
70.0	15.0	54.0	14.0
71.0	15.0	54.0	14.0
72.0	15.0	54.0	14.0
73.0	15.0	54.0	14.0
74.0	15.0	53.9	14.0
75.0	15.0	53.9	14.0
76.0	15.0	53.9	14.0
77.0	15.0	53.9	14.0
78.0	15.0	53.6	14.0
79.0	15.0	53.6	14.0
80.0	15.0	53.6	14.0
81.0	15.0	53.6	14.0
82.0	15.0	53.6	14.0
83.0	15.0	53.6	14.0
84.0	15.0	53.5	14.0
85.0	15.0	53.5	14.0
86.0	15.0	53.5	14.0
87.0	15.0	53.5	14.0
88.0	15.0	53.5	14.0
89.0	15.0	53.5	14.0
90.0	15.0	53.5	14.0
91.0	15.0	53.4	14.0
92.0	15.0	53.4	14.0
93.0	15.0	53.4	14.0
94.0	15.0	53.4	14.0
95.0	15.0	53.4	14.0
96.0	15.0	53.4	14.0
97.0	15.0	53.4	14.0
98.0	15.0	53.1	13.9
99.0	15.0	53.1	13.9
100.0	15.0	53.1	13.9
101.0	15.0	53.1	13.9
102.0	15.0	53.1	13.9
103.0	15.0	53.0	13.9
104.0	15.0	53.0	13.9
105.0	15.0	53.0	13.9
106.0	15.0	53.0	13.9
107.0	15.0	53.0	13.9
108.0	15.0	53.0	13.9
109.0	15.0	53.0	13.9
110.0	15.0	53.0	13.9
111.0	15.0	52.9	13.9
112.0	15.0	52.9	13.9
113.0	15.0	52.9	13.9
114.0	15.0	52.9	13.9
115.0	15.0	52.9	13.9
116.0	15.0	52.6	14.0
117.0	15.0	52.6	14.0
118.0	15.0	52.6	14.0
119.0	15.0	52.6	14.0
120.0	15.0	52.6	14.0
121.0	15.0	52.6	14.0
122.0	15.0	52.6	14.0
123.0	15.0	52.6	14.0
124.0	15.0	52.5	14.0
125.0	15.0	52.5	14.0
126.0	15.0	52.5	14.0
127.0	15.0	52.5	14.0
128.0	15.0	52.5	14.0
129.0	15.0	52.5	14.0
130.0	15.0	52.5	14.0
131.0	15.0	52.5	14.0
132.0	15.0	52.5	14.0
133.0	15.0	52.5	14.0
134.0	15.0	52.4	14.0
135.0	15.0	52.2	14.0
136.0	15.0	52.2	14.0
137.0	15.0	52.2	14.0
138.0	15.0	52.2	14.0
139.0	15.0	52.2	14.0
140.0	15.0	52.2	14.0
141.0	15.0	52.2	14.0
142.0	15.0	52.1	14.0
143.0	15.0	52.1	14.0
144.0	15.0	52.1	14.0
145.0	15.0	52.1	14.0
146.0	15.0	52.1	14.0
147.0	15.0	52.1	14.0
148.0	15.0	52.1	14.0
149.0	15.0	52.1	14.0
150.0	15.0	52.0	14.0
151.0	15.0	52.0	14.0
152.0	15.0	51.8	14.1
153.0	15.0	51.8	14.1
154.0	15.0	51.8	14.1
155.0	15.0	51.7	14.1
156.0	15.0	51.7	14.1
157.0	15.0	51.7	14.1
158.0	15.0	51.7	14.1
159.0	15.0	51.7	14.1
160.0	15.0	51.7	14.1
161.0	15.0	51.7	14.1
162.0	15.0	51.7	14.1
163.0	15.0	51.6	14.1
164.0	15.0	51.6	14.1
165.0	15.0	51.6	14.1
166.0	15.0	51.6	14.1
167.0	15.0	51.6	14.2
168.0	15.0	51.6	14.2
169.0	15.0	51.6	14.2
170.0	15.0	51.6	14.2
171.0	15.0	51.5	14.2
172.0	15.0	51.3	14.2
173.0	15.0	51.3	14.2
174.0	15.0	51.3	14.2
175.0	15.0	51.3	14.2
176.0	15.0	51.3	14.2
177.0	15.0	51.3	14.2
178.0	15.0	51.2	14.2
179.0	15.0	51.2	14.2
180.0	15.0	51.2	14.2
181.0	15.0	51.2	14.2
182.0	15.0	51.2	14.2
183.0	15.0	51.2	14.2
184.0	15.0	51.2	14.2
185.0	15.0	51.2	14.2
186.0	15.0	51.2	14.2
187.0	15.0	51.2	14.2
188.0	15.0	51.2	14.2
189.0	15.0	51.2	14.2
190.0	15.0	51.1	14.2
191.0	15.0	51.1	14.2
192.0	15.0	50.9	14.1
193.0	15.0	50.9	14.1
194.0	15.0	50.9	14.1
195.0	15.0	50.9	14.1
196.0	15.0	50.9	14.1
197.0	15.0	50.9	14.1
198.0	15.0	50.9	14.1
199.0	15.0	50.8	14.1
200.0	15.0	50.8	14.1
201.0	15.0	50.8	14.1
202.0	15.0	50.8	14.1
203.0	15.0	50.8	14.1
204.0	15.0	50.8	14.1
205.0	15.0	50.8	14.1
206.0	15.0	50.8	14.1
207.0	15.0	50.8	14.1
208.0	15.0	50.8	14.1
